year	toc	abx	abx_desc	abx_atc	country	did
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Cyprus	0.34
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Denmark	0.08
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Estonia	0.41
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Finland	0.47
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	France	0.48
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Greece	0.35
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Hungary	0.56
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Iceland	0.49
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Ireland	0.31
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Italy	0.4
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Latvia	1.03
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Lithuania	0.4
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Luxembourg	0.35
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Malta	0.23
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Netherlands	0.35
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Norway	0.29
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Portugal	0.57
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Romania	0.89
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Slovakia	0.35
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Slovenia	0.99
2012	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Sweden	0.29
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Belgium	3.47
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Bulgaria	3.17
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Croatia	3.13
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Cyprus	2.92
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Denmark	2.34
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Estonia	2.68
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Finland	1.71
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	France	3.81
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Greece	7.98
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Hungary	2.85
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Iceland	1.66
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Ireland	4.43
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Italy	4.88
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Latvia	1.68
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Lithuania	1.94
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Luxembourg	4.17
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Malta	3.91
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Netherlands	1.57
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Norway	2.07
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Portugal	3.37
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Romania	2.67
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Slovakia	5.01
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Slovenia	1.92
2012	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Sweden	0.69
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Belgium	0.087
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Croatia	0.032
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Cyprus	0.176
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Denmark	0.403
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Estonia	0.012
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Finland	0.082
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	France	0.184
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Greece	0.057
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Hungary	0.033
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Iceland	0.339
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Ireland	0.616
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Italy	0.158
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Latvia	0.15
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Lithuania	0.033
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Luxembourg	0.329
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Malta	0.255
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Netherlands	0.093
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Norway	0.973
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Portugal	0.101
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Romania	0.329
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Slovakia	0.191
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Slovenia	0.103
2012	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Sweden	0.173
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Belgium	1.79
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Bulgaria	1.55
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Croatia	1.1
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Cyprus	1.86
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Denmark	1.38
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Estonia	1.9
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Finland	0.73
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	France	1.83
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Greece	6.52
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Hungary	1.22
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Iceland	0.33
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Ireland	3.2
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Italy	3.14
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Latvia	1.01
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Lithuania	1.34
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Luxembourg	2.35
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Malta	2.84
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Netherlands	0.58
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Norway	0.37
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Portugal	1.74
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Romania	1.8
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Slovakia	2.38
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Slovenia	0.58
2012	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Sweden	0.07
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Belgium	1.22
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Bulgaria	0.94
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Croatia	1.66
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Cyprus	0.82
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Denmark	0.5
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Estonia	0.59
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Finland	0.6
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	France	0.61
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Greece	1.13
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Hungary	0.98
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Iceland	0.79
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Ireland	0.55
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Italy	1.54
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Latvia	0.38
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Lithuania	0.54
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Luxembourg	1.02
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Malta	0.6
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Netherlands	0.71
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Norway	0.44
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Portugal	1.46
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Romania	0.44
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Slovakia	2.03
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Slovenia	0.99
2012	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Sweden	0.09
2012	ACHC	J01FA	Macrolides	J01FA	Belgium	3.1
2012	ACHC	J01FA	Macrolides	J01FA	Bulgaria	2.49
2012	ACHC	J01FA	Macrolides	J01FA	Croatia	2.79
2012	ACHC	J01FA	Macrolides	J01FA	Cyprus	2.86
2012	ACHC	J01FA	Macrolides	J01FA	Denmark	2.29
2012	ACHC	J01FA	Macrolides	J01FA	Estonia	2.5
2012	ACHC	J01FA	Macrolides	J01FA	Finland	1.4
2012	ACHC	J01FA	Macrolides	J01FA	France	2.63
2012	ACHC	J01FA	Macrolides	J01FA	Greece	7.7
2012	ACHC	J01FA	Macrolides	J01FA	Hungary	2.23
2012	ACHC	J01FA	Macrolides	J01FA	Iceland	1.46
2012	ACHC	J01FA	Macrolides	J01FA	Ireland	4.36
2012	ACHC	J01FA	Macrolides	J01FA	Italy	4.84
2012	ACHC	J01FA	Macrolides	J01FA	Latvia	1.54
2012	ACHC	J01FA	Macrolides	J01FA	Lithuania	1.91
2012	ACHC	J01FA	Macrolides	J01FA	Luxembourg	3.7
2012	ACHC	J01FA	Macrolides	J01FA	Malta	3.69
2012	ACHC	J01FA	Macrolides	J01FA	Netherlands	1.38
2012	ACHC	J01FA	Macrolides	J01FA	Norway	1.79
2012	ACHC	J01FA	Macrolides	J01FA	Portugal	3.31
2012	ACHC	J01FA	Macrolides	J01FA	Romania	2.57
2012	ACHC	J01FA	Macrolides	J01FA	Slovakia	4.6
2012	ACHC	J01FA	Macrolides	J01FA	Slovenia	1.67
2012	ACHC	J01FA	Macrolides	J01FA	Sweden	0.33
2012	ACHC	J01FF	Lincosamides	J01FF	Belgium	0.372
2012	ACHC	J01FF	Lincosamides	J01FF	Bulgaria	0.673
2012	ACHC	J01FF	Lincosamides	J01FF	Croatia	0.341
2012	ACHC	J01FF	Lincosamides	J01FF	Cyprus	0.056
2012	ACHC	J01FF	Lincosamides	J01FF	Denmark	0.058
2012	ACHC	J01FF	Lincosamides	J01FF	Estonia	0.179
2012	ACHC	J01FF	Lincosamides	J01FF	Finland	0.302
2012	ACHC	J01FF	Lincosamides	J01FF	France	0.07
2012	ACHC	J01FF	Lincosamides	J01FF	Greece	0.276
2012	ACHC	J01FF	Lincosamides	J01FF	Hungary	0.626
2012	ACHC	J01FF	Lincosamides	J01FF	Iceland	0.204
2012	ACHC	J01FF	Lincosamides	J01FF	Ireland	0.073
2012	ACHC	J01FF	Lincosamides	J01FF	Italy	0.042
2012	ACHC	J01FF	Lincosamides	J01FF	Latvia	0.135
2012	ACHC	J01FF	Lincosamides	J01FF	Lithuania	0.032
2012	ACHC	J01FF	Lincosamides	J01FF	Luxembourg	0.476
2012	ACHC	J01FF	Lincosamides	J01FF	Malta	0.221
2012	ACHC	J01FF	Lincosamides	J01FF	Netherlands	0.19
2012	ACHC	J01FF	Lincosamides	J01FF	Norway	0.288
2012	ACHC	J01FF	Lincosamides	J01FF	Portugal	0.065
2012	ACHC	J01FF	Lincosamides	J01FF	Romania	0.098
2012	ACHC	J01FF	Lincosamides	J01FF	Slovakia	0.407
2012	ACHC	J01FF	Lincosamides	J01FF	Slovenia	0.256
2012	ACHC	J01FF	Lincosamides	J01FF	Sweden	0.363
2012	ACHC	J01FG	Streptogramins	J01FG	France	1.11
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Belgium	0.042
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Bulgaria	0.283
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Cyprus	0.078
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Denmark	0.059
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Estonia	0.076
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Finland	0.022
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	France	0.091
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Greece	0.142
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Hungary	0.043
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Iceland	0.024
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Ireland	0.093
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Italy	0.093
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Latvia	0.118
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Lithuania	0.193
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Luxembourg	0.07
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Malta	0.064
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Netherlands	0.08
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Norway	0.073
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Portugal	0.077
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Romania	0.418
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Slovakia	0.072
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Slovenia	0.056
2012	ACHC	J01G	Aminoglycoside antibacterials	J01G	Sweden	0.029
2012	ACHC	J01GA	Streptomycins	J01GA	Cyprus	0.0026
2012	ACHC	J01GA	Streptomycins	J01GA	Greece	4e-4
2012	ACHC	J01GA	Streptomycins	J01GA	Romania	0.0645
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Belgium	0.042
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Bulgaria	0.283
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Cyprus	0.075
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Denmark	0.059
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Estonia	0.076
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Finland	0.022
2012	ACHC	J01GB	Other aminoglycosides	J01GB	France	0.091
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Greece	0.142
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Hungary	0.043
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Iceland	0.024
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Ireland	0.093
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Italy	0.093
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Latvia	0.115
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Lithuania	0.193
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Luxembourg	0.07
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Malta	0.064
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Netherlands	0.08
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Norway	0.073
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Portugal	0.076
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Romania	0.354
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Slovakia	0.072
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Slovenia	0.056
2012	ACHC	J01GB	Other aminoglycosides	J01GB	Sweden	0.029
2012	ACHC	J01M	Quinolone antibacterials	J01M	Belgium	2.97
2012	ACHC	J01M	Quinolone antibacterials	J01M	Bulgaria	2.54
2012	ACHC	J01M	Quinolone antibacterials	J01M	Croatia	1.71
2012	ACHC	J01M	Quinolone antibacterials	J01M	Cyprus	3.55
2012	ACHC	J01M	Quinolone antibacterials	J01M	Denmark	0.77
2012	ACHC	J01M	Quinolone antibacterials	J01M	Estonia	1.17
2012	ACHC	J01M	Quinolone antibacterials	J01M	Finland	1.19
2012	ACHC	J01M	Quinolone antibacterials	J01M	France	2.19
2012	ACHC	J01M	Quinolone antibacterials	J01M	Greece	2.65
2012	ACHC	J01M	Quinolone antibacterials	J01M	Hungary	2.19
2012	ACHC	J01M	Quinolone antibacterials	J01M	Iceland	1.02
2012	ACHC	J01M	Quinolone antibacterials	J01M	Ireland	1
2012	ACHC	J01M	Quinolone antibacterials	J01M	Italy	3.93
2012	ACHC	J01M	Quinolone antibacterials	J01M	Latvia	1.37
2012	ACHC	J01M	Quinolone antibacterials	J01M	Lithuania	1.37
2012	ACHC	J01M	Quinolone antibacterials	J01M	Luxembourg	3.03
2012	ACHC	J01M	Quinolone antibacterials	J01M	Malta	2.24
2012	ACHC	J01M	Quinolone antibacterials	J01M	Netherlands	0.94
2012	ACHC	J01M	Quinolone antibacterials	J01M	Norway	0.65
2012	ACHC	J01M	Quinolone antibacterials	J01M	Portugal	2.56
2012	ACHC	J01M	Quinolone antibacterials	J01M	Romania	3.38
2012	ACHC	J01M	Quinolone antibacterials	J01M	Slovakia	2.24
2012	ACHC	J01M	Quinolone antibacterials	J01M	Slovenia	1.31
2012	ACHC	J01M	Quinolone antibacterials	J01M	Sweden	0.91
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Belgium	0.2
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Bulgaria	0.25
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Croatia	0.93
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Cyprus	1.18
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Estonia	0.26
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Finland	0.08
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	France	0.54
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Greece	0.37
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Hungary	0.34
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Italy	0.27
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Latvia	0.23
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Lithuania	0.28
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Luxembourg	0.23
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Malta	0.23
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Netherlands	0.17
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Portugal	0.22
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Romania	0.97
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovakia	0.31
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovenia	0.26
2012	ACHC	First-generation quinolones	First-generation quinolones	J01M	Sweden	0.02
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Belgium	1.69
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Bulgaria	2.22
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Croatia	0.67
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Cyprus	2.22
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Denmark	0.72
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Estonia	0.87
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Finland	0.99
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	France	1.56
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Greece	1.82
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Hungary	1.77
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Iceland	1.02
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Ireland	0.95
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Italy	3.3
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Latvia	1.09
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Lithuania	1.08
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Luxembourg	2.25
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Malta	1.9
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Netherlands	0.73
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Norway	0.64
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Portugal	1.95
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Romania	2.36
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovakia	1.92
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovenia	0.91
2012	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Sweden	0.87
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Belgium	1.07
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Bulgaria	0.07
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Croatia	0.1
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Cyprus	0.15
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Denmark	0.05
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Estonia	0.04
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Finland	0.12
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	France	0.09
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Greece	0.45
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Hungary	0.08
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Ireland	0.06
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Italy	0.36
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Latvia	0.05
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Lithuania	0.01
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Luxembourg	0.55
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Malta	0.11
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Netherlands	0.04
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Portugal	0.38
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Romania	0.05
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Slovakia	0.01
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Slovenia	0.13
2012	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Sweden	0.02
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Belgium	2.97
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Bulgaria	2.54
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Croatia	1.71
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Cyprus	3.55
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Denmark	0.77
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Estonia	1.17
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Finland	1.19
2012	ACHC	J01MA	Fluoroquinolones	J01MA	France	2.14
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Greece	2.65
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Hungary	2.17
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Iceland	1.02
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Ireland	1
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Italy	3.81
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Latvia	1.33
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Lithuania	1.32
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Luxembourg	3.03
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Malta	2.24
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Netherlands	0.93
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Norway	0.65
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Portugal	2.56
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Romania	3.37
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Slovakia	2.24
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Slovenia	1.31
2012	ACHC	J01MA	Fluoroquinolones	J01MA	Sweden	0.91
2012	ACHC	J01MB	Other quinolones	J01MB	France	0.049
2012	ACHC	J01MB	Other quinolones	J01MB	Hungary	0.018
2012	ACHC	J01MB	Other quinolones	J01MB	Italy	0.114
2012	ACHC	J01MB	Other quinolones	J01MB	Latvia	0.04
2012	ACHC	J01MB	Other quinolones	J01MB	Lithuania	0.054
2012	ACHC	J01MB	Other quinolones	J01MB	Netherlands	0.009
2012	ACHC	J01MB	Other quinolones	J01MB	Romania	0.014
2012	ACHC	J01X	Other antibacterials	J01X	Belgium	2.76
2012	ACHC	J01X	Other antibacterials	J01X	Bulgaria	0.01
2012	ACHC	J01X	Other antibacterials	J01X	Croatia	0.84
2012	ACHC	J01X	Other antibacterials	J01X	Cyprus	0.5
2012	ACHC	J01X	Other antibacterials	J01X	Denmark	0.92
2012	ACHC	J01X	Other antibacterials	J01X	Estonia	0.92
2012	ACHC	J01X	Other antibacterials	J01X	Finland	2.63
2012	ACHC	J01X	Other antibacterials	J01X	France	0.6
2012	ACHC	J01X	Other antibacterials	J01X	Greece	0.88
2012	ACHC	J01X	Other antibacterials	J01X	Hungary	0.28
2012	ACHC	J01X	Other antibacterials	J01X	Iceland	0.93
2012	ACHC	J01X	Other antibacterials	J01X	Ireland	0.27
2012	ACHC	J01X	Other antibacterials	J01X	Italy	1.06
2012	ACHC	J01X	Other antibacterials	J01X	Latvia	0.43
2012	ACHC	J01X	Other antibacterials	J01X	Lithuania	1.5
2012	ACHC	J01X	Other antibacterials	J01X	Luxembourg	1.43
